player_name,team_title,position,time,games,goals,assists,shots,key_passes,xG,xA,npg,npxG
"Maximilian Eggestein","Freiburg","M","3060","34","3","1","44","19","3.3948508631438017","1.4131045453250408","3","3.3948508631438017"
"Matthias Ginter","Freiburg","D","2845","32","3","3","19","14","2.0582033302634954","2.107471376657486","3","2.0582033302634954"
"Emre Can","Borussia Dortmund","D S","627","9","3","0","5","0","2.363978619687259","0","0","0.09064858686178923"
"Christian Eriksen","Wolfsburg","M S","2446","31","3","9","38","62","5.570981449447572","7.904180903919041","0","2.539874809794128"
"Aleix García","Bayer Leverkusen","M S","2708","33","3","7","30","49","2.478695845231414","6.065944831818342","3","2.478695845231414"
"Jean-Luc Dompe","Hamburger SV","F M S","1132","20","3","0","25","33","2.179867002181709","4.0452390015125275","2","1.4220903245732188"
"Konrad Laimer","Bayern Munich","D M S","1997","29","3","9","17","43","2.826949080452323","4.989689355716109","3","2.826949080452323"
"Robin Koch","Eintracht Frankfurt","D","2840","32","3","1","15","10","1.926746228709817","0.7194755170494318","3","1.926746228709817"
"Lucas Höler","Freiburg","F M S","2070","33","3","1","33","24","5.246343094855547","2.0829393304884434","3","5.246343094855547"
"Mattias Svanberg","Wolfsburg","M S","814","24","3","1","21","6","3.0017038471996784","0.8542640991508961","3","3.0017038471996784"
"Xaver Schlager","RasenBallsport Leipzig","M S","1844","26","3","1","21","21","2.157680917531252","2.197766998782754","3","2.157680917531252"
"Sheraldo Becker","Mainz 05","F S","975","14","3","3","29","17","4.820014007389545","3.5413313172757626","3","4.820014007389545"
"Jan Thielmann","FC Cologne","D F M S","1582","26","3","1","27","14","2.051962135359645","0.9982307981699705","3","2.051962135359645"
"Jamal Musiala","Bayern Munich","F M S","666","15","3","4","30","17","5.00371415540576","2.7409376837313175","2","4.245937447994947"
"Eren Sami Dinkci","FC Heidenheim,Freiburg","D F M S","1401","22","3","1","29","10","4.117178400978446","1.117031842470169","3","4.117178400978446"
"Robert Glatzel","Hamburger SV","F S","594","19","3","2","16","6","2.8448161985725164","0.8636805173009634","2","2.0870395209640265"
"David Raum","RasenBallsport Leipzig","D S","2570","30","3","7","24","96","2.401866391301155","11.038921784609556","2","1.644089713692665"
"Jarell Quansah","Bayer Leverkusen","D S","2303","28","3","0","18","11","3.567939020693302","0.9014928825199604","3","3.567939020693302"
"Tom Bischof","Bayern Munich","D M S","1282","26","3","3","30","24","1.9813645593822002","2.8520854637026787","3","1.9813645593822002"
"Jean Négoce","Eintracht Frankfurt","F M S","1322","27","3","4","29","31","2.1764128422364593","4.017119113355875","3","2.1764128422364593"
"Brajan Gruda","RasenBallsport Leipzig","F M S","760","13","3","3","21","17","3.5306676402688026","3.072212206199765","3","3.5306676402688026"
"Ibrahim Maza","Bayer Leverkusen","M S","1845","28","3","4","53","28","6.0146804098039865","4.390553383156657","3","6.0146804098039865"
"Aleksandar Pavlovic","Bayern Munich","M S","1451","24","3","1","10","21","1.549274168908596","1.9520273748785257","3","1.549274168908596"
"Jovan Milosevic","Werder Bremen","F S","476","13","3","1","12","3","2.319580804556608","0.24364536255598068","3","2.319580804556608"
"Jan Schöppner","FC Heidenheim","M S","2286","31","3","3","25","14","2.7691161446273327","2.977410864084959","3","2.7691161446273327"
"Samuel Mbangula","Werder Bremen","F M S","1160","26","3","2","17","14","1.8366767894476652","1.0369327440857887","3","1.8366767894476652"
"Leopold Querfeld","Union Berlin","D S","2701","31","3","0","29","21","3.893261847086251","2.3009741939604282","1","1.6199317695572972"
"Marco Grüll","Werder Bremen","F M S","2039","33","3","1","43","33","4.225460607558489","2.3132778629660606","3","4.225460607558489"
"Alexander Prass","Hoffenheim","D M S","1269","32","3","2","18","18","1.6435396876186132","2.1666669230908155","3","1.6435396876186132"
"Shuto Machino","Borussia M.Gladbach","F M S","1046","32","3","1","25","14","3.816984537988901","1.0832749512046576","3","3.816984537988901"
"Chema Andres","VfB Stuttgart","M S","1299","25","3","0","15","15","1.9759311750531197","1.2185792801901698","3","1.9759311750531197"
"Abdoulie Ceesay","St. Pauli","S","282","20","3","0","11","3","1.543990956619382","0.4445373900234699","3","1.543990956619382"
"Julian Niehues","FC Heidenheim","M S","1416","24","3","0","18","7","2.098195953294635","0.7285752408206463","3","2.098195953294635"
"Robin Fellhauer","Augsburg","D M S","2829","34","3","2","29","31","2.5917708398774266","2.142268791794777","3","2.5917708398774266"
"Jens Castrop","Borussia M.Gladbach","D F M S","1613","26","3","1","30","18","4.301225297152996","1.405629888176918","3","4.301225297152996"
"Martijn Kaars","St. Pauli","F S","1331","29","3","1","23","10","3.8047829251736403","1.339794876985252","2","3.047006232663989"
"Conrad Harder","RasenBallsport Leipzig","F S","886","29","3","3","42","14","4.679239679127932","2.816276628524065","3","4.679239679127932"
"Stefan Bell","Mainz 05","D S","1044","18","2","1","12","5","1.840271808207035","1.202451154589653","2","1.840271808207035"
"Waldemar Anton","Borussia Dortmund","D","2880","32","2","0","16","8","1.8469386994838715","0.4476184593513608","2","1.8469386994838715"
"Jonathan Tah","Bayern Munich","D S","2031","28","2","1","8","5","0.6638064542785287","0.5882400423288345","2","0.6638064542785287"
"Mahmoud Dahoud","Eintracht Frankfurt","F M S","722","15","2","3","17","7","0.7852020431309938","0.3229838218539953","2","0.7852020431309938"
"Joshua Kimmich","Bayern Munich","M S","2268","29","2","8","28","56","2.3646036218851805","7.569489678367972","2","2.3646036218851805"
"Danny da Costa","Mainz 05","D M S","2689","34","2","3","14","16","2.4268228095024824","2.82913017924875","2","2.4268228095024824"
"Dominik Kohr","Mainz 05","D S","2366","29","2","0","16","10","1.8827898502349854","1.911913337185979","2","1.8827898502349854"
"Jonas Hofmann","Bayer Leverkusen","D M S","997","23","2","2","23","16","2.1885164361447096","2.7552873007953167","2","2.1885164361447096"
"Silvan Widmer","Mainz 05","D M S","1855","27","2","1","20","8","2.7386183850467205","1.8089449182152748","2","2.7386183850467205"
"Franck Honorat","Borussia M.Gladbach","D F M S","2021","28","2","6","17","45","0.8942651934921741","7.341735703870654","2","0.8942651934921741"
"Willi Orban","RasenBallsport Leipzig","D","2952","33","2","0","20","11","3.142488135956228","0.7130345124751329","2","3.142488135956228"
"Lukas Kübler","Freiburg","D S","1616","23","2","2","19","11","2.6487669441848993","1.39156642742455","2","2.6487669441848993"
"Hauke Wahl","St. Pauli","D S","2591","30","2","1","10","6","0.5231343070045114","0.6354480646550655","2","0.5231343070045114"
"Elvis Rexhbecaj","Augsburg","D M S","1098","26","2","0","11","9","0.5392126142978668","0.7069284673780203","2","0.5392126142978668"
"Linton Maina","FC Cologne","D F M S","1007","24","2","0","20","17","1.2888539992272854","3.1843907181173563","2","1.2888539992272854"
"Bote Baku","RasenBallsport Leipzig","D S","2538","32","2","3","30","37","3.1076600458472967","5.799184195697308","2","3.1076600458472967"
"Han-Noah Massengo","Augsburg","M S","2455","33","2","1","20","17","1.7316314969211817","1.635585960932076","2","1.7316314969211817"
"Andras Schafer","Union Berlin","M S","1420","28","2","1","27","6","1.778747895732522","0.7768908403813839","2","1.778747895732522"
"Pereira Lage","St. Pauli","D F M S","2067","28","2","2","43","24","4.428796678781509","2.062663111835718","2","4.428796678781509"
"Robert Andrich","Bayer Leverkusen","D M S","2550","32","2","0","12","12","0.8109990963712335","0.5380814289674163","2","0.8109990963712335"
"Fabio Silva","Borussia Dortmund","F M S","784","28","2","6","23","17","2.105187201872468","2.759688064455986","2","2.105187201872468"
"Eric Martel","FC Cologne","D M S","2579","31","2","2","23","14","1.814234547317028","2.0577999372035265","2","1.814234547317028"
"Felix Nmecha","Borussia Dortmund","M S","2208","29","2","3","33","20","3.364070465788245","1.8235643226653337","2","2.6062937285751104"
"Armindo Sieb","Mainz 05","F S","497","22","2","0","18","8","2.8665214106440544","0.598957596346736","2","2.8665214106440544"
"Carney Chukwuemeka","Borussia Dortmund","F M S","869","28","2","0","18","11","2.446924611926079","0.6348967775702477","2","2.446924611926079"
"Josip Stanisic","Bayern Munich","D S","1842","26","2","3","7","24","1.4695102348923683","3.6430143248289824","2","1.4695102348923683"
"Joe Scally","Borussia M.Gladbach","D M S","2615","32","2","3","17","18","2.700111205689609","1.6180403884500265","2","2.700111205689609"
"Angelo Stiller","VfB Stuttgart","M S","2752","34","2","5","17","54","3.622028611600399","6.064722905866802","2","2.8642519041895866"
"Dimitris Giannoulis","Augsburg","D S","1957","27","2","5","10","33","0.9717476665973663","3.8624802585691214","2","0.9717476665973663"
"Lovro Majer","Wolfsburg","M S","1390","28","2","3","27","21","3.5951214293017983","2.9318193439394236","2","3.5951214293017983"
"Kristijan Jakic","Augsburg","D M S","1655","26","2","1","18","13","1.4403803190216422","1.360763007774949","2","1.4403803190216422"
"Arijon Ibrahimovic","FC Heidenheim","D F M S","2196","32","2","4","47","56","5.665725396946073","6.767920413985848","1","4.907948734238744"
"Yannick Engelhardt","Borussia M.Gladbach","M S","2506","31","2","2","21","15","2.415684091858566","1.0784621722996235","2","2.415684091858566"
"Tom Rothe","Union Berlin","D S","1018","21","2","0","19","11","1.6000693328678608","0.9030134752392769","2","1.6000693328678608"
"Rasmus Kristensen","Eintracht Frankfurt","D S","1555","22","2","0","15","8","1.1268442515283823","1.3801484052091837","2","1.1268442515283823"
"Farès Chaïbi","Eintracht Frankfurt","D F M S","1822","28","2","9","35","40","3.5245760353282094","5.035042706876993","2","3.5245760353282094"
"Aaron Zehnter","Wolfsburg","D M S","1467","20","2","0","11","16","1.8096191370859742","1.0538889579474926","2","1.8096191370859742"
"Yan Couto","Borussia Dortmund","D M S","989","19","2","2","9","17","0.9633320793509483","2.849770877510309","2","0.9633320793509483"
"Mert Kömür","Augsburg","F M S","1455","28","2","4","41","21","4.645504482090473","2.76681075245142","2","4.645504482090473"
"Patrick Mainka","FC Heidenheim","D","3060","34","2","2","37","10","3.0282052140682936","1.7703800983726978","2","3.0282052140682936"
"Hugo Larsson","Eintracht Frankfurt","M S","1839","25","2","2","13","19","1.4220624901354313","1.1869177855551243","2","1.4220624901354313"
"Mathias Honsak","FC Heidenheim","F M S","1263","27","2","1","31","11","3.318507017567754","1.4457622598856688","2","3.318507017567754"
"Jan-Niklas Beste","Freiburg","M S","1721","28","2","2","24","36","3.4977346565574408","3.7758378759026527","2","3.4977346565574408"
"Rodrigo Ribeiro","Augsburg","F S","629","14","2","0","26","1","4.629444479942322","0.026682153344154358","2","4.629444479942322"
"Max Moerstedt","Hoffenheim","F S","334","22","2","0","6","2","1.2503958828747272","0.6729935109615326","2","1.2503958828747272"
"Philipp Sander","Borussia M.Gladbach","D M S","2475","30","2","0","25","11","1.3780800057575107","0.8148279991000891","2","1.3780800057575107"
"Eric Smith","St. Pauli","D M S","2313","27","2","2","12","18","0.814800588414073","0.8954977933317423","2","0.814800588414073"
"Luca Kerber","FC Heidenheim","M S","670","18","2","0","9","2","1.526185255497694","0.15216649509966373","2","1.526185255497694"
"Sirlord Conteh","FC Heidenheim","F M S","585","15","2","1","10","9","3.1821698397397995","0.6179677061736584","2","3.1821698397397995"
"Arthur Chaves","Augsburg,Hoffenheim","D S","1062","15","2","0","5","4","1.0467653088271618","0.2324150362983346","2","1.0467653088271618"
"Daniel Svensson","Borussia Dortmund","D M S","2454","33","2","2","12","35","2.9300006814301014","4.297698555514216","2","2.9300006814301014"
"Marin Ljubicic","Union Berlin","S","11","2","2","0","2","0","1.5059347748756409","0","2","1.5059347748756409"
"Johan Bakayoko","RasenBallsport Leipzig","F M S","764","20","2","0","24","10","2.3763104043900967","1.30585958622396","2","2.3763104043900967"
"Ísak Bergmann Jóhannesson","FC Cologne","M S","1830","31","2","2","14","33","1.4332966785877943","2.4116498064249754","2","1.4332966785877943"
"Adam Daghim","Wolfsburg","F M S","1328","27","2","3","27","18","3.1088089011609554","3.074686413630843","2","3.1088089011609554"
"Wael Mohya","Borussia M.Gladbach","F M S","533","15","2","1","11","4","1.0975704565644264","0.19751200266182423","2","1.0975704565644264"
"Ricky-Jade Jones","St. Pauli","F S","344","9","2","0","11","7","2.837136209011078","1.4098595241084695","2","2.837136209011078"
"Ayoube Amaimouni-Echghouyab","Eintracht Frankfurt","D F M S","551","17","2","3","12","6","0.5620515374466777","0.641688815318048","2","0.5620515374466777"
"Yannick Gerhardt","Wolfsburg","D M S","1080","19","1","0","11","8","1.152172677218914","0.9047546237707138","1","1.152172677218914"
"Maximilian Arnold","Wolfsburg","M S","1837","25","1","4","13","29","0.36739245522767305","4.247929247096181","1","0.36739245522767305"
"Benjamin Henrichs","RasenBallsport Leipzig","D S","275","17","1","0","4","3","0.1952432431280613","0.16614441573619843","1","0.1952432431280613"
"Michy Batshuayi","Eintracht Frankfurt","F S","123","6","1","0","5","2","1.0145394168794155","0.18608162552118301","0","0.2567627318203449"
"Lucas Vázquez","Bayer Leverkusen","D S","483","12","1","2","4","10","0.9143912717700005","2.509555133059621","1","0.9143912717700005"
"Philipp Lienhart","Freiburg","D S","1296","20","1","0","8","4","0.9484050497412682","0.14342699013650417","1","0.9484050497412682"
"Marius Wolf","Augsburg","D F M S","1002","29","1","1","14","21","1.7143956972286105","3.691459383815527","1","1.7143956972286105"
"Marnon Busch","FC Heidenheim","D M S","1901","29","1","5","12","16","0.7969588423147798","3.2484856420196593","1","0.7969588423147798"
"Bakery Jatta","Hamburger SV","D M S","934","15","1","1","11","5","1.5474212262779474","0.29656318202614784","1","1.5474212262779474"
"Florian Kainz","FC Cologne","M S","245","15","1","1","8","8","0.930009800940752","0.31869447231292725","1","0.930009800940752"
"Dayotchanculle Upamecano","Bayern Munich","D S","1805","24","1","1","8","11","0.8303499147295952","1.4384191930294037","1","0.8303499147295952"
"Marcel Sabitzer","Borussia Dortmund","M S","1835","26","1","2","20","15","1.149563044309616","2.240061067044735","1","1.149563044309616"
"Yussuf Poulsen","Hamburger SV","F S","286","15","1","0","7","2","0.6910383813083172","0.2802915424108505","1","0.6910383813083172"
"Marco Friedl","Werder Bremen","D S","2552","30","1","0","8","5","0.729124104604125","0.2931987326592207","1","0.729124104604125"
"Jonas Föhrenbach","FC Heidenheim","D M S","2333","27","1","1","6","22","0.6362145002931356","2.2612353581935167","1","0.6362145002931356"
"Robin Hack","Borussia M.Gladbach","M S","311","8","1","0","11","12","0.7763836495578289","0.8660388067364693","1","0.7763836495578289"
"Stanley N&#039;Soki","Union Berlin","D S","837","13","1","2","3","4","0.13325468823313713","0.20163500867784023","1","0.13325468823313713"
"Joshua Vagnoman","VfB Stuttgart","D M S","1589","27","1","3","19","16","3.556872447952628","2.121924228966236","1","3.556872447952628"
"Kevin Stöger","Borussia M.Gladbach","M S","1322","29","1","1","23","27","2.0543773360550404","2.050934341736138","1","1.2966006584465504"
"Philipp Mwene","Mainz 05","D M S","2081","29","1","2","10","18","2.0332534685730934","2.139080299064517","1","2.0332534685730934"
"Alphonso Davies","Bayern Munich","D S","521","13","1","3","4","9","0.44130267202854156","1.301999389193952","1","0.44130267202854156"
"Valentin Gendrey","Hoffenheim","S","38","8","1","1","2","3","0.3482030779123306","0.72549694404006","1","0.3482030779123306"
"Andreas Skov Olsen","Wolfsburg","M S","365","8","1","0","7","7","0.19574299361556768","0.8937978446483612","1","0.19574299361556768"
"Denis Vavro","Wolfsburg","D S","1168","17","1","0","12","3","1.6649845857173204","0.17777816951274872","1","1.6649845857173204"
"Giovanni Reyna","Borussia M.Gladbach","M S","485","19","1","0","7","12","0.667095934972167","1.5534863928332925","1","0.667095934972167"
"Nathan Tella","Bayer Leverkusen","D M S","890","17","1","4","24","20","2.7824456579983234","3.822403874248266","1","2.7824456579983234"
"Chrislain Matsima","Augsburg","D S","1494","18","1","1","7","4","0.5652054697275162","0.5844853427261114","1","0.5652054697275162"
"Silas Wamangituka","Mainz 05","F S","346","8","1","0","8","3","2.3329260647296906","0.19232766702771187","1","2.3329260647296906"
"Vladimir Coufal","Hoffenheim","D M","3032","34","1","8","26","58","0.9888284020125866","7.478693185374141","1","0.9888284020125866"
"Joakim Maehle","Wolfsburg","D M S","1226","16","1","2","14","14","0.6766485814005136","1.6462530652061105","1","0.6766485814005136"
"Castello Lukeba","RasenBallsport Leipzig","D S","2176","26","1","0","8","6","0.8890010062605143","0.24011876247823238","1","0.8890010062605143"
"Patrick Osterhage","Freiburg","M S","1190","20","1","0","7","6","1.2812672033905983","0.33297303691506386","1","1.2812672033905983"
"Hiroki Ito","Bayern Munich","D S","918","16","1","2","10","6","1.4966442808508873","1.0980801191180944","1","1.4966442808508873"
"Moritz Jenz","Wolfsburg","D S","1795","22","1","0","5","2","0.6638292074203491","0.06816104240715504","1","0.6638292074203491"
"Arthur Theate","Eintracht Frankfurt","D","2147","24","1","0","16","11","1.423735129646957","0.5266659539192915","1","1.423735129646957"
"Jonas Wind","Wolfsburg","F S","480","11","1","0","9","5","1.382240418344736","0.2623850591480732","1","1.382240418344736"
"Oscar Fraulo","Borussia M.Gladbach","S","30","4","1","0","1","0","0.7350285053253174","0","1","0.7350285053253174"
"Tim Skarke","Union Berlin","F M S","555","22","1","1","14","11","0.906526424922049","1.4481029501184821","1","0.906526424922049"
"Kim Min-Jae","Bayern Munich","D S","1621","25","1","1","5","4","0.7258729934692383","0.4743431285023689","1","0.7258729934692383"
"Keke Maximilian Topp","Werder Bremen","F S","617","20","1","1","25","9","2.021150179207325","0.873332935385406","1","2.021150179207325"
"Josip Juranovic","Union Berlin","D S","309","11","1","1","4","12","0.7259451868012547","1.2349283397197723","1","0.7259451868012547"
"Grant-Leon Ranos","Borussia M.Gladbach","S","89","8","1","0","4","1","0.5348599851131439","0.08121008425951004","1","0.5348599851131439"
"Adrian Beck","FC Heidenheim","M S","847","24","1","1","11","18","1.0052050724625587","2.5323722325265408","1","1.0052050724625587"
"Arthur","Bayer Leverkusen","D S","1130","20","1","3","10","15","1.1891322792507708","1.199713435024023","1","1.1891322792507708"
"Max Finkgrafe","RasenBallsport Leipzig","D S","491","13","1","1","4","12","0.22592449933290482","0.6198278795927763","1","0.22592449933290482"
"Benedict Hollerbach","Mainz 05","F M S","903","14","1","2","22","4","2.9790893960744143","1.8817622810602188","1","2.9790893960744143"
"Olivier Deman","Werder Bremen","D S","1251","16","1","2","10","17","0.428515175357461","1.47944251075387","1","0.428515175357461"
"Mikkel Kaufmann","FC Heidenheim","F S","519","16","1","1","11","4","1.3755719233304262","1.2740651369094849","1","1.3755719233304262"
"Junior Adamu","Freiburg","F S","456","9","1","1","8","5","1.7867614552378654","1.2455768771469593","1","1.7867614552378654"
"Nnamdi Collins","Eintracht Frankfurt","D S","1490","23","1","2","3","3","0.6856478173285723","0.4561577998101711","1","0.6856478173285723"
"Albert Grønbæk","Hamburger SV","D M S","500","7","1","2","8","8","0.41557495575398207","1.4378090538084507","1","0.41557495575398207"
"Kaishu Sano","Mainz 05","M","3060","34","1","2","24","25","1.6013844851404428","3.6190584171563387","1","1.6013844851404428"
"Samuel Essende","Augsburg","F S","361","14","1","0","17","4","1.4566263109445572","0.4276743633672595","1","1.4566263109445572"
"Oscar Højlund","Eintracht Frankfurt","M S","1082","24","1","1","7","7","0.6138702277094126","1.0660392343997955","1","0.6138702277094126"
"Karol Mets","St. Pauli","D S","1938","23","1","0","7","4","0.7716115931980312","0.1689066644757986","1","0.7716115931980312"
"Philipp Treu","Freiburg","D M S","2195","28","1","2","17","20","1.471756223589182","1.8126822467893362","1","1.471756223589182"
"Manolis Saliakas","St. Pauli","D M S","1118","17","1","3","16","12","0.5466044023633003","0.9010673672892153","1","0.5466044023633003"
"Adam Dzwigala","St. Pauli","D S","1303","19","1","1","4","5","0.15548471733927727","0.2130086086690426","1","0.15548471733927727"
"Léo Scienza","FC Heidenheim","M","180","2","1","0","4","3","0.1424524337053299","1.3223831057548523","1","0.1424524337053299"
"Robin Hranác","Hoffenheim","D S","2261","29","1","0","8","3","2.0698564872145653","0.12790422700345516","1","2.0698564872145653"
"Derrick Köhn","Union Berlin","D S","1887","29","1","2","28","25","2.375174617394805","3.0893841087818146","0","1.6173979174345732"
"Noahkai Banks","Augsburg","D S","1746","23","1","1","9","7","1.2308643972501159","0.9259122600778937","1","1.2308643972501159"
"Patrice Covic","Werder Bremen","M S","326","15","1","0","5","4","1.1091214641928673","0.940799904987216","1","1.1091214641928673"
"James Sands","St. Pauli","M S","1957","24","1","0","16","10","0.8688814658671618","0.9661839380860329","1","0.8688814658671618"
"Hennes Behrens","FC Heidenheim","D S","1321","16","1","2","9","19","0.3234625067561865","2.7504402678459883","1","0.3234625067561865"
"Tidiam Gomis","RasenBallsport Leipzig","F S","309","18","1","0","9","3","0.6109884418547153","0.48779478669166565","1","0.6109884418547153"
"Aaron Anselmino","Borussia Dortmund","D S","368","6","1","0","1","0","0.05440906062722206","0","1","0.05440906062722206"
"Karim Coulibaly","Werder Bremen","D S","2128","27","1","0","6","7","1.1301267184317112","0.19372600317001343","1","1.1301267184317112"
"Adam Kölle","FC Heidenheim","S","73","6","1","0","3","1","1.0184025764465332","0.03532744571566582","1","1.0184025764465332"
"Joel Chima Fujita","St. Pauli","F M S","2689","32","1","3","32","30","1.4086154643446207","4.352827329188585","1","1.4086154643446207"
"Louis Oppie","St. Pauli","D M S","1606","23","1","0","15","10","1.1548993904143572","1.1255840882658958","1","1.1548993904143572"
"Nicolás Capaldo","Hamburger SV","D M S","2029","26","1","3","22","22","2.6900635082274675","1.8462919499725103","1","2.6900635082274675"
"Albian Hajdari","Hoffenheim","D S","2449","30","1","2","19","9","1.951246085576713","1.4744714088737965","1","1.951246085576713"
"Isaac Schmidt","Werder Bremen","D S","671","19","1","0","5","10","0.5206902362406254","0.5155902737751603","1","0.5206902362406254"
"Alessio Castro-Montes","FC Cologne","D M S","662","14","1","3","8","23","1.2529878905043006","2.332611743360758","1","1.2529878905043006"
"Fabio Baldé","Hamburger SV","F M S","422","16","1","1","9","5","0.946309395134449","1.2405132353305817","1","0.946309395134449"
"Cameron Puertas","Werder Bremen","F M S","1867","28","1","2","37","28","2.220278110355139","2.42338989302516","1","2.220278110355139"
"Montrell Culbreath","Bayer Leverkusen","D S","756","12","1","0","8","6","2.02140474319458","0.39969558268785477","1","2.02140474319458"
"Livan Burcu","Union Berlin","F M S","621","18","1","1","16","9","2.16127123311162","0.5088458983227611","1","2.16127123311162"
"Kacper Potulski","Mainz 05","D S","1061","15","1","0","14","2","2.6196836456656456","0.6171241998672485","1","2.6196836456656456"
"Younes Ebnoutalib","Eintracht Frankfurt","F S","127","5","1","0","5","2","0.5632690861821175","0.1448395550251007","1","0.5632690861821175"
"Kento Shiogai","Wolfsburg","M S","292","12","1","0","9","2","1.8814079575240612","0.5708257630467415","1","1.8814079575240612"
"Luca Reggiani","Borussia Dortmund","D S","515","8","1","0","3","2","0.460574084892869","0.04038633406162262","1","0.460574084892869"
"Samuele Inácio","Borussia Dortmund","M S","371","7","1","0","9","8","2.006677269935608","0.9181690961122513","1","2.006677269935608"
"Philip Otele","Hamburger SV","F M S","504","9","1","1","7","9","1.006495863199234","0.961767042055726","1","1.006495863199234"
"Hugo Bolin","Borussia M.Gladbach","M S","534","13","1","1","15","8","1.1613999009132385","0.507491935044527","1","1.1613999009132385"
"Salim Musah","Werder Bremen","F S","182","8","1","0","7","3","0.47056055441498756","0.25294122099876404","1","0.47056055441498756"
"Timo Werner","RasenBallsport Leipzig","S","11","3","0","0","0","0","0","0","0","0"
"Oliver Baumann","Hoffenheim","GK","3060","34","0","0","0","1","0","0.033280711621046066","0","0"
"Niklas Süle","Borussia Dortmund","D S","487","11","0","1","2","2","0.03355417028069496","0.2960160970687866","0","0.03355417028069496"
"Michael Zetterer","Eintracht Frankfurt","GK S","1976","22","0","0","0","0","0","0","0","0"
"Dominique Heintz","FC Cologne","D S","381","9","0","0","0","1","0","0.07533709704875946","0","0"
"Kevin Kampl","RasenBallsport Leipzig","S","3","3","0","0","0","0","0","0","0","0"
"Nico Elvedi","Borussia M.Gladbach","D","2968","33","0","2","9","13","0.38125199917703867","1.3621343988925219","0","0.38125199917703867"
"Manuel Neuer","Bayern Munich","GK","1870","22","0","0","0","0","0","0","0","0"
"Sven Ulreich","Bayern Munich","GK","90","1","0","0","0","0","0","0","0","0"
"Pascal Groß","Borussia Dortmund","M S","619","11","0","1","8","11","0.8347828388214111","1.3404343351721764","0","0.8347828388214111"
"Leonardo Bittencourt","Werder Bremen","M S","588","17","0","1","7","5","0.21512252185493708","0.8824588861316442","0","0.21512252185493708"
"Pascal Stenzel","VfB Stuttgart","D","114","2","0","0","3","0","0.15920219477266073","0","0","0.15920219477266073"
"Timothy Chandler","Eintracht Frankfurt","S","6","1","0","0","0","1","0","0.043825019150972366","0","0"
"Marvin Friedrich","Borussia M.Gladbach","D S","144","6","0","0","0","0","0","0","0","0"
"Niklas Stark","Werder Bremen","D S","721","14","0","0","3","0","0.5795709788799286","0","0","0.5795709788799286"
"Mario Götze","Eintracht Frankfurt","M S","880","21","0","0","5","14","0.43461785465478897","2.8592700120061636","0","0.43461785465478897"
"Robin Zentner","Mainz 05","GK","878","10","0","0","0","0","0","0","0","0"
"Alexander Nübel","VfB Stuttgart","GK","3060","34","0","1","0","4","0","0.36824002489447594","0","0"
"Jeffrey Gouweleeuw","Augsburg","D S","857","11","0","1","5","5","0.23693389631807804","0.378789821639657","0","0.23693389631807804"
"Ellyes Skhiri","Eintracht Frankfurt","D M S","1439","25","0","0","8","7","0.7644057050347328","0.30664572678506374","0","0.7644057050347328"
"Christian Günter","Freiburg","D S","1559","24","0","3","9","19","0.39198047667741776","2.233008475974202","0","0.39198047667741776"
"Maximilian Philipp","Freiburg","S","22","2","0","0","0","0","0","0","0","0"
"Nicolas Höfler","Freiburg","M S","262","13","0","0","4","0","0.11171628721058369","0","0","0.11171628721058369"
"Janik Haberer","Union Berlin","D M S","1662","28","0","1","11","21","0.6165919480845332","1.4660948365926743","0","0.6165919480845332"
"Janis Blaswich","Bayer Leverkusen","GK S","928","11","0","0","0","2","0","0.09819561243057251","0","0"
"Marvin Schwäbe","FC Cologne","GK","3060","34","0","0","0","1","0","0.36419060826301575","0","0"
"Anthony Jung","Freiburg","D S","502","12","0","0","1","4","0.03665805235505104","0.2247737990692258","0","0.03665805235505104"
"Jordan Torunarigha","Hamburger SV","D S","1963","24","0","0","5","2","0.30975886061787605","0.14169274270534515","0","0.30975886061787605"
"Péter Gulácsi","RasenBallsport Leipzig","GK","2008","23","0","0","0","0","0","0","0","0"
"Bernardo","Hoffenheim","D S","2340","29","0","0","10","9","0.4374553086236119","0.3528335839509964","0","0.4374553086236119"
"Daniel Heuer Fernandes","Hamburger SV","GK","2970","33","0","0","1","0","0.12809063494205475","0","0","0.12809063494205475"
"Gregor Kobel","Borussia Dortmund","GK","3060","34","0","0","0","0","0","0","0","0"
"Salih Özcan","Borussia Dortmund","S","55","11","0","0","1","2","0.1352226883172989","0.15148783661425114","0","0.1352226883172989"
"Arne Maier","Augsburg","S","1","1","0","0","0","0","0","0","0","0"
"Stefan Posch","Mainz 05","D","1399","16","0","0","10","8","0.40110114123672247","0.48943244107067585","0","0.40110114123672247"
"Jonas Meffert","Hamburger SV","M S","134","4","0","0","0","2","0","0.127674862742424","0","0"
"Lukas Klostermann","RasenBallsport Leipzig","D S","94","5","0","1","2","2","0.10610051080584526","0.16196180507540703","0","0.10610051080584526"
"Arnaud Nordin","Mainz 05","D F M S","468","13","0","0","13","2","0.7219278290867805","0.14084352925419807","0","0.7219278290867805"
"Dan-Axel Zagadou","VfB Stuttgart","D","216","3","0","0","6","1","0.29566334933042526","0.0886286199092865","0","0.29566334933042526"
"Tim Kleindienst","Borussia M.Gladbach","S","5","3","0","0","0","0","0","0","0","0"
"Ihlas Bebou","Hoffenheim","S","129","16","0","0","5","2","0.6424789670854807","0.9731176495552063","0","0.6424789670854807"
