player_name,team_title,position,time,games,goals,assists,shots,key_passes,xG,xA,npg,npxG
"Vladislav Shitov","Krylya Sovetov Samara","S","19","1","0","0","0","1","0","0.06493991613388062","0","0"
"Giovanni González","FC Krasnodar","D M S","1473","24","0","3","7","22","0.22366005647927523","3.5384603198617697","0","0.22366005647927523"
"Viktor Aleksandrov","Nizhny Novgorod","D S","1307","19","0","0","7","0","0.3260969026014209","0","0","0.3260969026014209"
"Vanja Drkusic","Zenit St. Petersburg","D S","1608","28","0","0","5","3","0.2821670453995466","0.16724239848554134","0","0.2821670453995466"
"Artem Makarchuk","PFC Sochi","D S","1076","18","0","1","4","17","0.0901836808770895","0.8600669289007783","0","0.0901836808770895"
"Marat Apshatsev","Rubin Kazan","F S","52","2","0","0","0","0","0","0","0","0"
"Egor Teslenko","Rubin Kazan","D","2403","27","0","0","20","10","1.020620240829885","0.7016919637098908","0","1.020620240829885"
"Aleksandr Kovalenko","PFC Sochi","F M S","1026","24","0","0","5","7","0.1722349151968956","0.17760704457759857","0","0.1722349151968956"
"Nathan Gassama","Baltika","D S","1791","24","0","3","9","14","0.3550795651972294","1.1603161077946424","0","0.3550795651972294"
"Kirill Stolbov","Krylya Sovetov Samara","M S","234","10","0","0","1","1","0.09752991795539856","0.026843369007110596","0","0.09752991795539856"
"Nikita Ermakov","Nizhny Novgorod","M S","668","18","0","0","6","3","0.2918028701096773","0.22523061279207468","0","0.2918028701096773"
"Vladimir Khubulov","Krylya Sovetov Samara","F S","182","5","0","0","1","1","0.0531371645629406","0.08474171906709671","0","0.0531371645629406"
"Mamadou Maiga","Nizhny Novgorod","D M S","643","11","0","0","2","3","0.14063218235969543","0.15747515112161636","0","0.14063218235969543"
"Ruslan Magal","PFC Sochi","D S","1092","16","0","2","4","8","0.07314275857061148","0.7128269076347351","0","0.07314275857061148"
"Irakli Kvekveskiri","FC Orenburg","M S","1445","24","0","1","15","16","0.4486799482256174","0.8929387582466006","0","0.4486799482256174"
"Andrey Mendel","Baltika","M S","794","15","0","0","11","7","0.5970367323607206","0.22766191605478525","0","0.5970367323607206"
"Evgeni Morozov","Lokomotiv Moscow","D","1605","18","0","2","5","7","1.0096427872776985","1.6302894912660122","0","1.0096427872776985"
"Mihajlo Banjac","Krylya Sovetov Samara","M S","1328","28","0","2","17","10","0.5275530917569995","0.9554000347852707","0","0.5275530917569995"
"Roberto Fernández","Dinamo Moscow","D S","846","12","0","0","6","3","0.7936058826744556","0.040825244039297104","0","0.7936058826744556"
"Yaroslav Mikhaylov","Zenit St. Petersburg","S","1","1","0","0","0","0","0","0","0","0"
"Egor Pogostnov","Lokomotiv Moscow","D S","340","6","0","0","4","0","0.27022697031497955","0","0","0.27022697031497955"
"Lucas Vera","Lokomotiv Moscow","M S","252","10","0","0","2","2","0.05696432664990425","0.09429267887026072","0","0.05696432664990425"
"Srdjan Babic","Spartak Moscow","D S","594","10","0","0","5","0","0.16209998168051243","0","0","0.16209998168051243"
"Willyan","CSKA Moscow","D","180","2","0","0","3","1","0.10979017242789268","0.04208756610751152","0","0.10979017242789268"
"Daniil Zorin","Spartak Moscow","S","2","2","0","0","0","0","0","0","0","0"
"Pavel Meleshin","PFC Sochi","S","30","4","0","0","1","0","0.02160860039293766","0","0","0.02160860039293766"
"Daniel Shantaliy","FC Rostov","M S","365","11","0","0","2","2","0.47543163411319256","0.07759948959574103","0","0.47543163411319256"
"João Victor","CSKA Moscow","D S","1390","19","0","1","8","5","0.5137028265744448","0.2500251326709986","0","0.5137028265744448"
"Alexis Duarte","Spartak Moscow","D S","475","6","0","0","1","0","0.4946165978908539","0","0","0.4946165978908539"
"Milos Satara","FK Akhmat","S","40","1","0","0","0","0","0","0","0","0"
"Milan Majstorovic","Dinamo Moscow","D","106","2","0","0","1","0","0.013495617546141148","0","0","0.013495617546141148"
"Ivan Lepskiy","Krylya Sovetov Samara","D S","1148","16","0","0","7","1","0.21232935972511768","0.010864701122045517","0","0.21232935972511768"
