player_name,team_title,position,time,games,goals,assists,shots,key_passes,xG,xA,npg,npxG
"Mayckel Lahdo","Nantes","F M S","434","8","1","1","3","4","0.659747552126646","0.1672076191753149","1","0.659747552126646"
"Pathé Mboup","Brest","M S","1028","28","1","0","23","9","3.5491064712405205","1.455665335059166","1","3.5491064712405205"
"Noam Obougou","Le Havre","S","84","5","1","0","4","0","0.16073566116392612","0","1","0.16073566116392612"
"Kenny Quetant","Le Havre","F S","378","9","1","0","8","1","0.9725517965853214","0.023090220987796783","1","0.9725517965853214"
"Pape Diop","Toulouse","M S","1187","15","1","2","29","19","1.532203583046794","1.4103867206722498","1","1.532203583046794"
"Rémi Himbert","Lyon","F S","114","6","1","0","10","0","1.1806120872497559","0","1","1.1806120872497559"
"Kail Boudache","Nice","M S","507","13","1","0","13","4","2.8606096152216196","0.19929515663534403","1","2.8606096152216196"
"Jacen Russell-Rowe","Toulouse","F S","461","13","1","0","11","6","1.5652745682746172","0.20251605473458767","1","1.5652745682746172"
"Jahyann Pandore","Metz","S","71","4","1","0","2","1","0.7361021339893341","0.029850361868739128","1","0.7361021339893341"
"Mezian Soares","Lens","S","10","1","1","0","1","1","0.10697121173143387","0.07811740785837173","1","0.10697121173143387"
"Dante","Nice","D S","861","12","0","1","7","2","0.21755574736744165","0.07551953569054604","0","0.21755574736744165"
"Lukas Hradecky","Monaco","GK","1445","17","0","0","0","0","0","0","0","0"
"Ulisses García","Marseille","D S","203","4","0","0","2","1","0.04293993301689625","0.030822915956377983","0","0.04293993301689625"
"Francis Coquelin","Nantes","M S","669","16","0","1","6","4","0.14584361668676138","0.24690203741192818","0","0.14584361668676138"
"Ben Chilwell","Strasbourg","D M S","1613","20","0","2","5","7","0.29087650403380394","1.4190899282693863","0","0.29087650403380394"
"Chancel Mbemba","Lille","D S","949","13","0","0","7","4","0.33667536824941635","0.5853789737448096","0","0.33667536824941635"
"Emerson","Marseille","D S","2110","28","0","3","15","46","0.5063266586512327","5.679353667423129","0","0.5063266586512327"
"Assane Diousse","Auxerre","M S","187","15","0","0","4","3","0.15603983029723167","0.1471826359629631","0","0.15603983029723167"
"Pol Lirola","Marseille","S","19","3","0","0","0","1","0","0.07960734516382217","0","0"
"Geoffrey Kondogbia","Marseille","D M S","635","10","0","0","4","2","0.2751816101372242","0.09442727640271187","0","0.2751816101372242"
"Paul Pogba","Monaco","M S","102","6","0","0","2","0","0.09498397260904312","0","0","0.09498397260904312"
"Joel Asoro","Metz","F S","220","8","0","0","4","1","0.7841950580477715","0.09516875445842743","0","0.7841950580477715"
"Arthur Masuaku","Lens","D S","235","4","0","0","1","2","0.011290036141872406","0.05155311897397041","0","0.011290036141872406"
"Timothée Kolodziejczak","Paris FC","D S","660","11","0","0","1","2","0.04284840077161789","0.03673993609845638","0","0.04284840077161789"
"Gerónimo Rulli","Marseille","GK","2610","29","0","0","1","1","0.07281425595283508","0.05217278376221657","0","0.07281425595283508"
"Lucas Hernández","Paris Saint Germain","D S","1749","25","0","3","11","15","0.641115945763886","1.280301958322525","0","0.641115945763886"
"André Gomes","Lille","S","4","2","0","0","0","0","0","0","0","0"
"Thilo Kehrer","Monaco","D","2368","28","0","0","16","5","1.5215591192245483","0.3930577524006367","0","1.5215591192245483"
"Hamari Traore","Paris FC","D S","1169","18","0","1","4","9","0.36396299861371517","0.8060098411515355","0","0.36396299861371517"
"Frederic Guilbert","Nantes","D M S","614","8","0","0","7","7","0.34089660085737705","1.5390042420476675","0","0.34089660085737705"
"Anthony Lopes","Nantes","GK","2789","31","0","0","3","0","0.1900636162608862","0","0","0.1900636162608862"
"Rachid Ghezzal","Lyon","F M S","211","10","0","0","4","1","0.23862712271511555","0.021294433623552322","0","0.23862712271511555"
"Mathieu Gorgelin","Lens","GK","90","1","0","0","0","0","0","0","0","0"
"Kevin Trapp","Paris FC","GK","1980","22","0","0","0","0","0","0","0","0"
"Benjamin Stambouli","Metz","M S","948","19","0","0","6","8","0.3095360938459635","0.9149716086685658","0","0.3095360938459635"
"Adrien Rabiot","Marseille","M","90","1","0","0","1","4","0.02854899689555168","0.19872036576271057","0","0.02854899689555168"
"Marquinhos","Paris Saint Germain","D S","1040","14","0","0","3","2","0.05685161426663399","0.03297148831188679","0","0.05685161426663399"
"Bouna Sarr","Metz","D M S","898","12","0","0","15","8","1.810309385880828","0.7083156369626522","0","1.810309385880828"
"Maxime Dupé","Nice","GK","720","8","0","0","0","1","0","0.028739430010318756","0","0"
"Pierrick Capelle","Angers","M S","643","16","0","1","10","6","0.7181477919220924","0.6064471378922462","0","0.7181477919220924"
"Neal Maupay","Marseille","S","1","1","0","0","0","0","0","0","0","0"
"Morgan Sanson","Nice","M S","1759","31","0","2","19","12","2.0870378920808434","1.4652982922270894","0","2.0870378920808434"
"Maxime Lopez","Paris FC","M S","1972","26","0","3","13","44","1.19584228284657","5.305629551410675","0","1.19584228284657"
"Kelvin Adou","Nantes","D S","1964","23","0","1","10","8","0.340591112151742","1.3137031211517751","0","0.340591112151742"
"Mathieu Cafaro","Paris FC","F S","133","10","0","0","7","3","0.3560937438160181","0.2414950653910637","0","0.3560937438160181"
"Brice Samba","Rennes","GK","2880","32","0","0","0","2","0","0.05737973563373089","0","0"
"Hans Hateboer","Lyon,Rennes","D S","744","16","0","0","7","1","0.32864430733025074","0.03406402841210365","0","0.32864430733025074"
"Caio Henrique","Monaco","D M S","1527","22","0","2","2","21","0.19101067632436752","3.198100356385112","0","0.19101067632436752"
"Matvey Safonov","Paris Saint Germain","GK","1350","15","0","0","0","2","0","0.09814166277647018","0","0"
"Malang Sarr","Lens","D","2933","33","0","1","23","6","1.7760464074090123","0.47077248990535736","0","1.7760464074090123"
"Karl-Johan Johnsson","Strasbourg","GK","90","1","0","0","0","0","0","0","0","0"
"Abdoulaye Bamba","Angers","D S","255","6","0","0","1","0","0.014829288236796856","0","0","0.014829288236796856"
"Carlens Arcus","Angers","D S","2053","26","0","3","9","16","0.2048528864979744","2.0858899280428886","0","0.2048528864979744"
"Pierre-Yves Hamel","Paris FC","F S","78","2","0","0","0","0","0","0","0","0"
"Remy Descamps","Lyon","GK","450","5","0","0","0","0","0","0","0","0"
"Fode Toure","Metz","D S","866","13","0","0","5","4","0.2401369120925665","0.9939170219004154","0","0.2401369120925665"
"Tanguy NDombele Alvaro","Nice","M S","273","8","0","1","5","5","0.27313201129436493","0.4950277805328369","0","0.27313201129436493"
"Bingourou Kamara","Lorient","GK","270","3","0","0","0","0","0","0","0","0"
"Kenny Lala","Brest","D S","2793","32","0","3","8","26","0.23680028319358826","3.7020830307155848","0","0.23680028319358826"
"Moussa Niakhate","Lyon","D S","2750","32","0","2","4","14","0.17097577545791864","0.8175685852766037","0","0.17097577545791864"
"Nicolas Cozza","Nantes","D S","2297","29","0","1","11","10","1.9409650396555662","0.44394320249557495","0","1.9409650396555662"
"Kouakou Herve Koffi","Angers","GK","2661","30","0","0","0","0","0","0","0","0"
"Orel Mangala","Lyon","M S","414","9","0","0","4","5","0.18205954506993294","0.16463481821119785","0","0.18205954506993294"
"Yvon Mvogo","Lorient","GK","2790","31","0","0","0","1","0","0.0835237056016922","0","0"
"Elisha Owusu","Auxerre","M S","2366","29","0","0","7","12","0.1431004349142313","1.0085062738507986","0","0.1431004349142313"
"Romain Faivre","Auxerre","F M S","592","10","0","2","11","10","0.42545729875564575","1.0503338649868965","0","0.42545729875564575"
"Yehvann Diouf","Nice","GK","2340","26","0","0","0","0","0","0","0","0"
"Jordan Lefort","Angers","D","3060","34","0","2","11","8","0.6379672419279814","0.8968721181154251","0","0.6379672419279814"
"Ibrahima Sissoko","Nantes","D M S","811","13","0","0","6","4","0.1656182212755084","0.8984191156923771","0","0.1656182212755084"
"Jonathan Gradit","Lens","D","810","9","0","0","2","2","0.10594142973423004","0.08853856474161148","0","0.10594142973423004"
"Leonardo Balerdi","Marseille","D S","1996","26","0","1","20","5","2.5971892066299915","0.2388758808374405","0","2.5971892066299915"
"Younes Namli","Le Havre","F M S","300","12","0","1","4","2","0.13972900342196226","0.44261645898222923","0","0.13972900342196226"
"Haris Belkebla","Angers","M","2894","33","0","0","5","16","0.1648719646036625","0.588433382101357","0","0.1648719646036625"
"Donovan Léon","Auxerre","GK","2465","29","0","0","0","1","0","0.06488649547100067","0","0"
"Thomas Delaine","Le Havre","D M S","200","5","0","0","3","3","0.0810187254101038","0.23494967073202133","0","0.0810187254101038"
"Uros Radakovic","Nantes","D S","91","6","0","0","0","1","0","0.09089051187038422","0","0"
"Lucas Gourna Douath","Le Havre","M S","1275","15","0","0","9","6","0.20409422740340233","0.18327630870044231","0","0.20409422740340233"
"Lucas Chevalier","Paris Saint Germain","GK","1530","17","0","0","0","0","0","0","0","0"
"Radoslaw Majecki","Brest","GK","868","10","0","0","0","0","0","0","0","0"
"Wout Faes","Monaco","D S","1136","14","0","0","5","1","0.559219591319561","0.04078027233481407","0","0.559219591319561"
"Thibault De Smet","Paris FC","D S","1153","17","0","1","4","4","0.18551267869770527","0.3585076257586479","0","0.18551267869770527"
"Facundo Medina","Marseille","D S","1381","17","0","1","4","7","0.4502068478614092","1.3081317506730556","0","0.4502068478614092"
"Lilian Brassier","Rennes","D S","2253","27","0","1","11","13","0.8947227848693728","0.9079731702804565","0","0.8947227848693728"
"Cheick Tidiane Sabaly","Metz","F M S","972","14","0","2","8","10","1.4295627772808075","1.8838837835937738","0","1.4295627772808075"
"Timothee Pembele","Le Havre","D S","354","14","0","0","4","2","0.22482452914118767","0.04872151277959347","0","0.22482452914118767"
"Kevin Omoruyi","Nice","F S","864","23","0","0","22","3","3.9962533405050635","0.4324168488383293","0","3.9962533405050635"
"Reda Khadra","Le Havre","F S","208","8","0","0","6","6","0.255093090236187","0.3646051771938801","0","0.255093090236187"
"Naouirou Ahamada","Auxerre","M S","676","15","0","1","6","6","0.42560575902462006","0.43686695769429207","0","0.42560575902462006"
"Krépin Diatta","Monaco","D M S","997","18","0","1","7","12","0.9261248912662268","1.7593798488378525","0","0.9261248912662268"
"Andy Diouf","Lens","M","90","1","0","0","3","0","0.1755841225385666","0","0","0.1755841225385666"
"Mamadou Mbow","Paris FC","D S","2711","31","0","1","10","4","0.5624838881194592","0.5212737750262022","0","0.5624838881194592"
"Grégoire Coudert","Brest","GK S","2188","25","0","0","0","0","0","0","0","0"
"Christopher Wooh","Rennes","D S","64","2","0","0","0","0","0","0","0","0"
"Deiver Machado","Lens,Nantes","D M S","1201","19","0","1","13","7","0.9087755605578423","1.3946983963251114","0","0.9087755605578423"
"Salis Abdul Samed","Nice","M S","935","18","0","0","1","1","0.015088816173374653","0.013063370250165462","0","0.015088816173374653"
"Alidu Seidu","Rennes","D S","1194","21","0","1","5","8","0.09862250182777643","1.1613133689388633","0","0.09862250182777643"
"Pablo Rosario","Nice","S","19","1","0","0","2","1","0.08123146742582321","0.10066413134336472","0","0.08123146742582321"
"Billal Brahimi","Nice","S","1","1","0","0","0","1","0","0.09878788143396378","0","0"
"Bradley Locko","Brest","D S","1281","21","0","2","2","8","0.07104385830461979","1.333613121882081","0","0.07104385830461979"
"Bilal Nadir","Marseille","M S","564","20","0","4","7","11","0.3718383200466633","1.9472699239850044","0","0.3718383200466633"
"Bamo Meïté","Lorient","D S","1977","25","0","3","8","7","0.87373461201787","1.2407074691727757","0","0.87373461201787"
"Dominik Greif","Lyon","GK","2610","29","0","1","0","2","0","0.13486583530902863","0","0"
"Gideon Mensah","Auxerre","D S","2353","30","0","2","1","17","0.01311845239251852","1.6474777832627296","0","0.01311845239251852"
"Axel Camblan","Brest","S","6","1","0","0","0","1","0","0.027476085349917412","0","0"
"Montassar Talbi","Lorient","D","2610","29","0","1","14","7","0.8630059463903308","0.8650193754583597","0","0.8630059463903308"
"Felix Lemarechal","Strasbourg","F M S","556","11","0","2","10","7","0.911349218338728","1.2359443046152592","0","0.911349218338728"
"Diego Coppola","Paris FC","D","1170","13","0","2","5","3","0.3868824653327465","0.6742797177284956","0","0.3868824653327465"
"Jonathan Rowe","Marseille","M","69","1","0","0","5","0","0.4206070303916931","0","0","0.4206070303916931"
"CJ Egan-Riley","Marseille","D S","624","11","0","0","0","2","0","0.5053555741906166","0","0"
"Jacques Ekomie","Angers","D S","2242","32","0","0","13","12","1.0237290244549513","1.394510144367814","0","1.0237290244549513"
"Vanderson","Monaco","D M S","609","14","0","2","3","11","0.1478172391653061","1.3581282254308462","0","0.1478172391653061"
"Ismaël Doukouré","Strasbourg","D M","2090","25","0","2","7","6","0.520645690150559","0.7339983405545354","0","0.520645690150559"
"Ugo Raghouber","Lille","S","1","1","0","0","0","0","0","0","0","0"
"Soumaila Coulibaly","Brest","D S","1343","16","0","0","6","1","0.29979792796075344","0.01436653546988964","0","0.29979792796075344"
"Nicolás Tagliafico","Lyon","D S","1292","20","0","3","15","13","1.8607485853135586","2.1748457895591855","0","1.8607485853135586"
"Johann Lepenant","Nantes","F M S","2175","27","0","1","22","33","0.8502923585474491","2.2118827141821384","0","0.8502923585474491"
"Robin Risser","Lens","GK","2970","33","0","1","0","2","0","0.07071572728455067","0","0"
"Ben Seghir","Monaco","S","40","2","0","0","1","0","0.06498191505670547","0","0","0.06498191505670547"
"Mory Diaw","Le Havre","GK","2662","30","0","1","0","3","0","0.2680368945002556","0","0"
"Branco van den Boomen","Angers","M S","1254","15","0","1","13","28","1.0635485812090337","2.3352177385240793","0","0.30345346173271537"
"Kjetil Haug","Toulouse","S","27","1","0","0","0","0","0","0","0","0"
"Alexsandro Ribeiro","Lille","D S","511","9","0","0","7","0","0.2516534775495529","0","0","0.2516534775495529"
"Darline Yongwa","Lorient","D S","1285","23","0","1","10","17","0.7409866116940975","2.4014131873846054","0","0.7409866116940975"
"Souleymane Isaak Touré","Lorient","S","25","1","0","0","0","0","0","0","0","0"
"Michel Diaz","Brest","D S","1555","20","0","0","7","1","0.8775945119559765","0.03030695766210556","0","0.8775945119559765"
"Badredine Bouanani","Nice","M S","88","2","0","0","1","1","0.05969347804784775","0.038077469915151596","0","0.05969347804784775"
"Christian Mawissa Elebi","Monaco","D S","1178","18","0","0","2","5","0.32485610991716385","0.35625962913036346","0","0.32485610991716385"
"Sael Kumbedi","Lyon","D","69","1","0","0","1","0","0.03166545554995537","0","0","0.03166545554995537"
"Théo De Percin","Auxerre","GK S","589","8","0","0","0","0","0","0","0","0"
"Mamadou Sarr","Strasbourg","D","1306","15","0","0","1","1","0.049718208611011505","0.04029260575771332","0","0.049718208611011505"
"David Datro Fofana","Strasbourg","F S","172","5","0","0","3","1","0.9711511135101318","0.027600573375821114","0","0.9711511135101318"
"Youssouf Ndayishimiye","Nice","M S","71","2","0","0","0","0","0","0","0","0"
"Ibrahim Salah","Rennes","S","22","2","0","0","1","0","0.0487111434340477","0","0","0.0487111434340477"
"Justin-Noel Kalumba","Angers","F M S","224","4","0","0","1","4","0.016442036256194115","0.26698354072868824","0","0.016442036256194115"
"Jérémy Jacquet","Rennes","D","1678","19","0","0","11","8","0.7883376181125641","0.5708747990429401","0","0.7883376181125641"
"Tiago Santos","Lille","D S","714","15","0","0","9","6","0.5296922102570534","0.7291203085333109","0","0.5296922102570534"
"Ousmane Touré","Lille","D","57","1","0","0","0","0","0","0","0","0"
"Formose Mendy","Lorient","D","142","2","0","0","0","0","0","0","0","0"
"Guillaume Restes","Toulouse","GK","2943","33","0","0","0","1","0","0.061214763671159744","0","0"
"Philipp Köhn","Monaco","GK S","1615","19","0","0","0","0","0","0","0","0"
"Loïc Négo","Le Havre","D M S","2339","30","0","0","16","15","0.5308519587852061","1.5366831179708242","0","0.5308519587852061"
"Étienne Youté","Le Havre","D M S","415","9","0","0","0","1","0","0.03650601580739021","0","0"
"Maxime Colin","Metz","D S","1697","22","0","0","7","6","0.2320893183350563","0.21647704392671585","0","0.2320893183350563"
"Malick Mbaye","Metz","M S","302","5","0","0","2","2","0.07949594222009182","0.1359674669802189","0","0.07949594222009182"
"Abakar Sylla","Nantes,Strasbourg","D S","68","3","0","0","2","0","0.3827866427600384","0","0","0.3827866427600384"
"Clinton Mata","Lyon","D","2845","32","0","0","5","2","0.17203756608068943","0.0863934475928545","0","0.17203756608068943"
"William Pacho","Paris Saint Germain","D S","1910","23","0","0","8","2","0.4116395451128483","0.08642413467168808","0","0.4116395451128483"
"Mohamed Kaba","Nantes","M S","938","12","0","2","11","12","1.3476893231272697","1.95227812230587","0","1.3476893231272697"
"Fodé Sylla","Lens","M S","94","4","0","0","0","1","0","0.03355540707707405","0","0"
"Joseph N&#039;Duquidi","Metz","S","4","1","0","0","0","0","0","0","0","0"
"Joel Mvuka","Lorient","D S","549","15","0","0","8","4","0.6974976677447557","1.0097364392131567","0","0.6974976677447557"
"Fabian Rieder","Rennes","M S","144","3","0","0","1","2","0.014277187176048756","0.2747606635093689","0","0.014277187176048756"
"Bertug Yildirim","Rennes","S","1","1","0","0","0","1","0","0.12054172158241272","0","0"
"Ernest Nuamah","Lyon","S","16","3","0","0","2","0","0.17113544046878815","0","0","0.17113544046878815"
"Gabriel Osho","Auxerre","D","139","2","0","0","0","0","0","0","0","0"
"Mahamadou Nagida","Rennes","D S","780","19","0","0","13","5","0.5822554156184196","0.14025884959846735","0","0.5822554156184196"
"Ayyoub Bouaddi","Lille","D M S","2354","30","0","1","16","21","1.0655275946483016","2.0039471769705415","0","1.0655275946483016"
"Kassoum Ouattara","Monaco","D M S","992","15","0","3","12","17","1.185075655579567","2.7024725899100304","0","1.185075655579567"
"Paris Brunner","Monaco","F S","113","7","0","0","4","0","0.5115629099309444","0","0","0.5115629099309444"
"Luc Zogbe","Brest","D S","281","9","0","0","3","1","0.04791043512523174","0.08336007595062256","0","0.04791043512523174"
"Renato Marin","Paris Saint Germain","GK","180","2","0","0","0","0","0","0","0","0"
"Nhoa Sangui","Paris FC","D S","1723","26","0","0","4","17","0.5336753763258457","1.2438078951090574","0","0.5336753763258457"
"Noah Edjouma","Lille,Toulouse","F M S","319","15","0","0","10","7","0.6705907993018627","0.4905140548944473","0","0.6705907993018627"
"Anthony Bermont","Lens","S","68","10","0","0","4","0","0.19449497014284134","0","0","0.19449497014284134"
"Lucas Michal","Metz,Monaco","M S","245","11","0","0","8","2","0.8605251368135214","0.09888727590441704","0","0.8605251368135214"
"Nathaniel Adjei","Lorient","D S","830","15","0","0","4","1","0.5435007661581039","0.07118663191795349","0","0.5435007661581039"
"Arthur Vermeeren","Marseille","M S","806","20","0","1","3","11","0.36786860786378384","0.7389395069330931","0","0.36786860786378384"
"Rabby Nzingoula","Strasbourg","S","44","4","0","0","1","1","0.04825032129883766","0.07395993173122406","0","0.04825032129883766"
"Djaoui Cissé","Rennes","M S","965","24","0","0","24","13","0.7663131225854158","0.8388501536101103","0","0.7663131225854158"
"Paul Argney","Le Havre","GK","90","1","0","0","0","0","0","0","0","0"
"Mikayil Faye","Rennes","S","5","1","0","0","0","0","0","0","0","0"
"Vincent Burlet","Lille","S","13","1","0","0","0","1","0","0.3438287079334259","0","0"
"Rafik Messali","Toulouse","D M S","493","12","0","0","0","3","0","0.6397527754306793","0","0"
"Darryl Bakola","Marseille","S","46","8","0","0","2","1","0.04014962911605835","0.025511430576443672","0","0.04014962911605835"
"Daren Mosengo","Le Havre","S","90","7","0","0","0","0","0","0","0","0"
"Derek Cornelius","Marseille","S","58","2","0","0","0","0","0","0","0","0"
"Jeffrey de Lange","Marseille","GK","450","5","0","0","0","1","0","0.10299737751483917","0","0"
"Mathis Amougou","Strasbourg","M S","407","12","0","0","3","5","0.1451113596558571","0.2477673664689064","0","0.1451113596558571"
"Clément Akpa","Auxerre","D S","1940","26","0","0","6","9","0.23579978570342064","0.42328276485204697","0","0.23579978570342064"
"Theo Bair","Auxerre","S","4","2","0","0","0","0","0","0","0","0"
"Lasso Coulibaly","Auxerre","M S","271","17","0","0","3","4","0.2644320409744978","0.2651809938251972","0","0.2644320409744978"
"Mark McKenzie","Toulouse","D S","2407","29","0","2","6","17","0.2593727596104145","2.299533972516656","0","0.2593727596104145"
"Mathieu Acapandié","Nantes","D M S","258","6","0","0","0","4","0","0.28422676026821136","0","0"
"Florent Hanin","Angers","D S","857","25","0","0","3","8","0.07464494742453098","0.7792584672570229","0","0.07464494742453098"
"Melvin Zinga","Angers","GK S","219","3","0","0","0","0","0","0","0","0"
"Emmanuel Biumla","Angers","D S","378","9","0","0","2","0","0.04909379407763481","0","0","0.04909379407763481"
"Glen Kamara","Rennes","S","47","4","0","0","0","0","0","0","0","0"
"Ibrahim Kanté","Brest","S","6","1","0","0","0","0","0","0","0","0"
"Moïse Bombito","Nice","D","154","2","0","0","0","0","0","0","0","0"
"Enzo Molébé","Lyon","S","7","1","0","0","0","0","0","0","0","0"
"Hong Hyun-Seok","Nantes","M S","281","6","0","0","4","1","0.5409451853483915","0.03777095302939415","0","0.5409451853483915"
"Serigne Diop","Brest","S","2","2","0","0","1","0","0.09503921121358871","0","0","0.09503921121358871"
"Damián Pizarro","Le Havre","S","15","2","0","0","0","0","0","0","0","0"
"Patrik Carlgren","Nantes","GK S","181","3","0","0","0","0","0","0","0","0"
"Jaydee Canvot","Toulouse","D M","180","2","0","0","2","0","0.10035194456577301","0","0","0.10035194456577301"
"Juma Bah","Nice","D S","1947","26","0","0","7","6","1.1328875198960304","1.5613946039229631","0","1.1328875198960304"
"Sékou Doucouré","Nantes","S","37","1","0","0","0","0","0","0","0","0"
"Kyllian Antonio","Lens","D S","183","4","0","1","1","1","0.0487033985555172","0.22536879777908325","0","0.0487033985555172"
"Marius Courcoul","Angers","M S","336","18","0","0","2","3","0.05313415080308914","0.13149469066411257","0","0.05313415080308914"
"Marius Louãr","Angers","D S","535","9","0","0","0","4","0","0.22550999373197556","0","0"
"Samuel Nibombé","Monaco","S","1","1","0","0","0","0","0","0","0","0"
"Mathis Saka","Toulouse","S","2","1","0","0","0","0","0","0","0","0"
"Aladji Bamba","Monaco","M S","830","18","0","2","2","13","0.110935527831316","1.7227396704256535","0","0.110935527831316"
"Amadou Cissé","Strasbourg","D","90","1","0","0","0","1","0","0.07091031968593597","0","0"
"Everton Pereira","Nice","M S","71","2","0","0","1","0","0.026556679978966713","0","0","0.026556679978966713"
"Bernard Nguene","Nice","S","111","6","0","0","3","0","0.17829130589962006","0","0","0.17829130589962006"
"Raphaël Le Guen","Brest","D S","365","6","0","0","4","0","0.2512061223387718","0","0","0.2512061223387718"
"Henrick Do Marcolino","Rennes","S","1","1","0","0","0","0","0","0","0","0"
"Justin Bourgault","Brest","S","12","1","0","0","1","0","0.033752381801605225","0","0","0.033752381801605225"
"Fredrik Oppegård","Auxerre","D M S","1238","23","0","0","10","11","0.5601710639894009","0.6256506145000458","0","0.5601710639894009"
"Nidal Celik","Lens","D","637","8","0","0","1","0","0.11843641102313995","0","0","0.11843641102313995"
"Aaron Anselmino","Strasbourg","S","12","3","0","0","0","0","0","0","0","0"
"Hamidou Makalou","Brest","M S","292","17","0","0","4","7","0.13263639900833368","1.1064399033784866","0","0.13263639900833368"
"Noham Kamara","Lyon","S","2","2","0","0","0","0","0","0","0","0"
"Telli Siwe","Auxerre","D","320","4","0","0","2","1","0.0661855973303318","0.03867689147591591","0","0.0661855973303318"
"Ilyas Azizi","Toulouse","S","23","3","0","0","1","1","0.05734306946396828","0.028749627992510796","0","0.05734306946396828"
"Andrija Bulatovic","Lens","M S","720","19","0","4","11","16","0.9166814982891083","2.8796335868537426","0","0.9166814982891083"
"Khalis Merah","Lyon","F M S","1187","22","0","1","6","12","1.3525805659592152","1.5075017232447863","0","1.3525805659592152"
"Mathys de Carvalho","Lyon","M S","279","11","0","0","7","1","0.3661429677158594","0.035325370728969574","0","0.3661429677158594"
"Ayumu Seko","Le Havre","D M S","2629","30","0","0","17","10","0.9660781314596534","0.46013323310762644","0","0.9660781314596534"
"Lionel Mpasi","Le Havre","GK S","308","4","0","0","0","0","0","0","0","0"
"Georges Gomis","Le Havre","S","1","1","0","0","0","0","0","0","0","0"
"Gabin Bernardeau","Nice","M S","90","4","0","0","3","2","0.09669283591210842","0.10706892609596252","0","0.09669283591210842"
"Djibril Coulibaly","Nice","S","6","2","0","0","0","0","0","0","0","0"
"Hamza Koutoune","Nice","S","1","1","0","0","0","0","0","0","0","0"
"Berke Özer","Lille","GK","2842","32","0","1","0","3","0","0.08217596262693405","0","0"
"Maxima Goffi","Lille","S","33","1","0","0","0","0","0","0","0","0"
"Arnaud Bodart","Lille","GK S","218","3","0","0","0","0","0","0","0","0"
"Ibrahim Osman","Auxerre","F M S","631","14","0","2","18","7","1.9371187165379524","1.1821768693625927","0","1.9371187165379524"
"Lamine Sy","Auxerre","D S","1519","24","0","0","13","13","1.06524639390409","1.4679450262337923","0","1.06524639390409"
"Oumar Pona","Angers","GK","180","2","0","0","0","0","0","0","0","0"
"Obed Nkambadio","Paris FC","GK","1080","12","0","0","0","1","0","0.0066623808816075325","0","0"
"Julien Lopez","Paris FC","S","31","5","0","0","0","0","0","0","0","0"
"Tuomas Ollila","Paris FC","D S","297","10","0","0","4","1","0.12137625180184841","0.1540660858154297","0","0.12137625180184841"
"Jonathan Fischer","Metz","GK S","2349","27","0","0","0","1","0","0.031860314309597015","0","0"
"Michel Mboula","Metz","D S","756","14","0","0","2","0","0.11002355441451073","0","0","0.11002355441451073"
"Brian Madjo","Metz","F S","157","5","0","0","3","0","0.3160543292760849","0","0","0.3160543292760849"
"Idrissa Gueye","Metz","F S","126","3","0","0","2","0","0.12295445054769516","0","0","0.12295445054769516"
"Alpha Touré","Metz","D M S","1591","30","0","1","17","11","1.0313540250062943","0.4349074102938175","0","1.0313540250062943"
"Pape Sy","Metz","GK","711","8","0","0","0","0","0","0","0","0"
"Morgan Bokele","Metz","D S","208","10","0","0","3","2","0.2119899019598961","0.09047303348779678","0","0.2119899019598961"
"Mike Penders","Strasbourg","GK","2970","33","0","0","0","0","0","0","0","0"
"Lucas Høgsberg","Strasbourg","D S","1805","24","0","0","4","0","0.2162238508462906","0","0","0.2162238508462906"
"Tylel Tati","Nantes","D","1728","20","0","0","3","1","0.49682298488914967","0.015462798997759819","0","0.49682298488914967"
"Kwon Hyeok-Kyu","Nantes","M S","777","12","0","0","3","0","0.10292232595384121","0","0","0.10292232595384121"
"Yassine Benhattab","Nantes","F M S","479","10","0","0","4","6","0.17921201139688492","0.6935239918529987","0","0.17921201139688492"
"Amady Camara","Nantes","F S","131","10","0","0","6","2","0.6945584956556559","0.11803512647747993","0","0.6945584956556559"
"Ismaël Guerti","Metz","S","15","3","0","0","0","0","0","0","0","0"
"Cleo Mélières","Metz","S","26","2","0","0","0","0","0","0","0","0"
"Abdoulaye Faye","Lorient","D S","1444","17","0","0","8","2","0.575211126357317","0.052123913541436195","0","0.575211126357317"
"Mathys Silistre","Rennes","GK","180","2","0","0","0","0","0","0","0","0"
"Rafael Luís","Strasbourg","D M S","573","12","0","1","5","6","0.163346279412508","0.5335858296602964","0","0.163346279412508"
"Terry Yegbe","Metz","D S","1977","24","0","1","6","5","1.2832730244845152","0.4399317279458046","0","1.2832730244845152"
"Martin Bley","Lorient","S","1","1","0","0","0","0","0","0","0","0"
"Charles Vanhoutte","Nice","M S","1801","26","0","2","5","15","0.25214445404708385","1.149057075381279","0","0.25214445404708385"
"Tiago Gouveia","Nice","D M S","507","15","0","0","12","2","0.9029901213943958","0.6395432502031326","0","0.9029901213943958"
"Bahmed Deuff","Nantes","M S","213","11","0","0","7","1","0.24420276191085577","0.1548909842967987","0","0.24420276191085577"
"Calvin Verdonk","Lille","D S","785","18","0","0","3","8","0.04470927733927965","0.6956469472497702","0","0.04470927733927965"
"Abu Francis","Toulouse","M S","546","8","0","0","6","1","0.17653927952051163","0.04437817260622978","0","0.17653927952051163"
