player_name,team_title,position,time,games,goals,assists,shots,key_passes,xG,xA,npg,npxG
"John Victor","Nottingham Forest","GK","440","5","0","0","0","0","0","0","0","0"
"Veljko Milosavljevic","Bournemouth","D S","363","7","0","0","1","1","0.357437402009964","0.06701014190912247","0","0.357437402009964"
"Tom Watson","Brighton","S","44","6","0","0","1","0","0.024704832583665848","0","0","0.024704832583665848"
"Divine Mukasa","Manchester City","S","21","2","0","0","0","2","0","0.21173159405589104","0","0"
"Senne Lammens","Manchester United","GK","2880","32","0","0","0","0","0","0","0","0"
"Luke O&#039;Nien","Sunderland","D S","556","12","0","1","4","2","0.2098914235830307","0.10624478757381439","0","0.2098914235830307"
"Nehemiah Oriola","Brighton","S","1","1","0","0","0","0","0","0","0","0"
"Jun&#039;ai Byfield","Tottenham","S","1","1","0","0","0","0","0","0","0","0"
"James Rowswell","Tottenham","S","1","1","0","0","0","0","0","0","0","0"
"George Hemmings","Aston Villa","S","19","2","0","0","1","0","0.01938827894628048","0","0","0.01938827894628048"
"Shea Lacey","Manchester United","S","31","3","0","0","4","0","0.08230249583721161","0","0","0.08230249583721161"
"Romelle Donovan","Brentford","S","23","4","0","0","3","1","0.10470368713140488","0.032033760100603104","0","0.10470368713140488"
"Mohamadou Kanté","West Ham","S","47","11","0","0","2","1","0.10307430103421211","0.10989412665367126","0","0.10307430103421211"
"Joél Drakes-Thomas","Crystal Palace","S","2","2","0","0","0","0","0","0","0","0"
"Bendito Mantato","Manchester United","S","14","1","0","0","0","1","0","0.03647809848189354","0","0"
"Tyler Fletcher","Manchester United","S","14","2","0","0","0","0","0","0","0","0"
"Jaydon Banel","Burnley","S","7","1","0","0","0","0","0","0","0","0"
"Pablo","West Ham","F M S","844","14","0","1","12","13","1.4234614558517933","1.2927714316174388","0","1.4234614558517933"
"Kaye Furo","Brentford","S","1","1","0","0","0","0","0","0","0","0"
"Alex Tóth","Bournemouth","M S","136","9","0","0","2","5","0.18117015063762665","0.35722148045897484","0","0.18117015063762665"
"Jerome Abbey","Wolverhampton Wanderers","S","6","1","0","0","0","0","0","0","0","0"
"Souza","Tottenham","D M S","136","4","0","0","1","3","0.011544901877641678","0.20236201584339142","0","0.011544901877641678"
"Nilson Angulo","Sunderland","M S","415","8","0","0","7","3","0.9055802077054977","0.05286954902112484","0","0.9055802077054977"
"Melker Ellborg","Sunderland","GK","270","3","0","0","0","0","0","0","0","0"
"Alysson Edward","Aston Villa","S","34","3","0","0","1","0","0.05279543623328209","0","0","0.05279543623328209"
"Djiamgone Jocelin Ta Bi","Sunderland","M","38","1","0","0","0","0","0","0","0","0"
"Jesse Derry","Chelsea","M","53","1","0","0","2","0","0.10014304518699646","0","0","0.10014304518699646"
